"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","islanded","balance_residual_mw","step_event"
"52.9",277.17,10735.9,566.47,120.2,0.601,42.6,72.31,-46.86,1479.1,64.8,55.0,26.65,8.43,3933.1,4.12,245.637,194.496,51.141,-71.092,0,32.5554,0
"53.0",276.87,10721.3,566.45,120.22,0.601,43.7,72.31,-46.96,1481.1,64.8,55.0,26.58,8.43,3949.7,4.11,245.783,194.508,51.275,-72.702,0,30.4175,0
"53.1",276.43,10738.0,566.43,120.39,0.601,42.9,72.32,-47.06,1479.1,64.8,55.0,26.58,8.43,3947.4,4.09,245.945,194.454,51.491,-74.3,0,28.2815,0
"53.2",276.07,10755.9,566.41,120.4,0.601,42.6,72.32,-47.16,1479.2,64.8,55.0,26.57,8.43,3956.4,4.06,246.332,194.475,51.857,-75.677,0,26.0712,0
"53.3",275.66,10721.2,566.47,119.85,0.601,42.3,72.32,-47.25,1480.8,64.8,55.0,26.59,8.43,3945.3,4.11,245.76,194.493,51.267,-76.717,0,24.5521,0
"53.4",275.35,10742.6,566.42,120.22,0.601,43.2,72.32,-47.34,1479.9,64.9,55.0,26.6,8.43,3951.3,4.05,246.572,194.577,51.995,-78.114,0,22.3124,0
"53.5",276.4,10767.5,566.44,120.78,0.601,42.8,72.32,-47.06,1478.7,94.9,55.0,26.62,8.43,4851.4,4.13,358.344,284.586,73.758,-73.613,0,-83.6319,1
"53.6",277.52,10666.5,566.56,119.61,0.601,43.2,72.32,-46.76,1478.9,94.9,55.0,26.6,8.43,4856.7,4.08,359.175,284.571,74.604,-69.723,0,-80.3201,0
"53.7",277.06,10724.3,566.41,120.42,0.601,42.6,72.32,-46.87,1479.9,64.8,55.0,26.57,8.43,3953.8,4.11,245.825,194.538,51.287,-71.086,0,32.4705,0
"53.8",276.74,10744.0,566.39,120.21,0.601,42.6,72.32,-46.97,1479.0,64.8,55.0,26.62,8.43,3930.7,3.94,247.836,194.532,53.304,-72.625,0,28.2754,0
"53.9",276.35,10709.8,566.51,120.01,0.601,43.2,72.32,-47.07,1480.8,64.8,55.0,26.61,8.43,3955.3,4.03,246.77,194.541,52.229,-74.054,0,27.2311,0
"54.0",276.07,10715.2,566.38,120.04,0.601,43.3,72.32,-47.17,1480.1,64.8,55.0,26.57,8.43,3932.6,4.14,245.457,194.535,50.922,-75.414,0,26.8512,0
"54.1",275.66,10728.7,566.53,120.29,0.601,42.9,72.32,-47.26,1478.5,64.9,55.0,26.57,8.43,3954.7,4.03,246.795,194.562,52.233,-76.514,0,24.1466,0
"54.2",275.32,10733.0,566.45,120.64,0.601,42.8,72.32,-47.35,1479.3,64.8,55.0,26.62,8.43,3964.7,4.0,247.148,194.547,52.601,-77.769,0,22.457,0
"54.3",276.29,10755.6,566.47,120.58,0.601,42.7,72.32,-47.06,1479.8,94.8,55.0,26.59,8.43,4850.6,4.12,358.406,284.502,73.904,-73.693,0,-84.0809,1
"54.4",277.38,10728.6,566.46,120.11,0.601,43.2,72.32,-46.72,1479.9,94.8,55.0,26.57,8.43,4836.5,3.99,360.616,284.481,76.135,-69.317,0,-80.9743,0
"54.5",276.93,10731.9,566.47,120.01,0.601,43.0,72.32,-46.83,1480.6,64.8,55.0,26.61,8.43,3953.5,3.97,247.328,194.406,52.922,-71.078,0,30.4658,0
"54.6",276.49,10735.8,566.49,120.01,0.601,42.7,72.33,-46.93,1482.0,64.8,55.0,26.56,8.43,3969.4,4.05,246.403,194.427,51.976,-72.643,0,29.2857,0
"54.7",276.23,10765.7,566.42,120.13,0.601,42.9,72.33,-47.03,1479.2,64.8,55.0,26.6,8.43,3938.5,4.12,245.571,194.439,51.132,-74.043,0,28.479,0
"54.8",275.85,10703.7,566.44,119.99,0.601,43.1,72.33,-47.13,1481.3,64.8,55.0,26.58,8.43,3954.0,4.03,246.611,194.415,52.196,-75.295,0,25.5715,0
"54.9",275.49,10718.6,566.47,120.43,0.601,43.2,72.33,-47.23,1481.1,64.8,55.0,26.63,8.43,3950.6,4.03,246.626,194.43,52.196,-76.551,0,24.2805,0
"55.0",276.48,10685.4,566.51,120.34,0.601,43.2,72.33,-46.98,1480.2,94.8,55.0,26.65,8.43,4850.4,4.2,357.032,284.454,72.578,-72.425,0,-81.4056,1
"55.1",277.5,10737.5,566.48,120.64,0.601,42.8,72.33,-46.75,1481.7,94.8,55.0,26.63,8.43,4841.1,4.13,358.155,284.442,73.713,-68.27,0,-76.8251,0
"55.2",277.08,10759.8,566.42,120.21,0.601,42.6,72.33,-46.86,1480.6,64.8,55.0,26.64,8.43,3946.1,4.09,245.966,194.472,51.494,-70.16,0,33.0758,0
"55.3",276.69,10770.1,566.39,120.62,0.601,43.0,72.33,-46.96,1480.2,64.8,55.0,26.63,8.43,3951.1,4.07,246.201,194.469,51.732,-71.603,0,31.3102,0
"55.4",276.33,10727.5,566.39,120.21,0.601,43.3,72.33,-47.06,1479.6,64.8,55.0,26.66,8.43,3935.7,4.03,246.686,194.49,52.196,-73.229,0,28.3342,0
"55.5",275.88,10740.5,566.47,120.39,0.601,43.0,72.33,-47.16,1481.4,64.8,55.0,26.59,8.43,3946.2,4.12,245.646,194.493,51.153,-74.702,0,27.5404,0
"55.6",275.57,10748.7,566.41,119.84,0.601,42.9,72.33,-47.25,1479.1,64.8,55.0,26.58,8.43,3928.9,4.07,246.25,194.526,51.724,-75.863,0,24.8183,0
"55.7",276.6,10748.9,566.49,119.86,0.601,43.7,72.33,-46.86,1480.6,94.8,55.0,26.61,8.43,4844.9,3.97,361.017,284.508,76.509,-71.367,0,-84.5954,1
"55.8",277.67,10673.9,566.46,120.43,0.601,43.2,72.33,-46.59,1481.0,94.8,55.0,26.63,8.43,4851.1,4.05,359.601,284.502,75.099,-67.478,0,-77.3666,0
"55.9",277.3,10707.2,566.42,120.4,0.601,42.8,72.33,-46.7,1480.0,64.8,55.0,26.63,8.43,3945.8,4.03,246.749,194.532,52.217,-69.184,0,33.8293,0
"56.0",276.91,10756.2,566.48,120.17,0.601,43.1,72.33,-46.81,1480.1,64.8,55.0,26.62,8.43,3940.9,4.06,246.361,194.511,51.85,-70.661,0,32.0188,0
"56.1",276.54,10683.7,566.4,119.31,0.601,43.0,72.34,-46.91,1479.6,64.8,55.0,26.61,8.43,3955.6,4.08,246.16,194.526,51.634,-72.114,0,29.4276,0
"56.2",276.19,10717.7,566.39,120.61,0.601,43.0,72.34,-47.02,1481.4,64.8,55.0,26.61,8.43,3921.8,4.04,246.624,194.547,52.077,-73.662,0,28.261,0
"56.3",275.67,10713.1,566.49,120.62,0.601,43.1,72.34,-47.11,1479.7,64.9,55.0,26.56,8.43,3954.4,4.1,245.989,194.577,51.412,-75.427,0,26.5254,0
"56.4",275.23,10737.6,566.4,120.68,0.601,43.0,72.34,-47.21,1479.7,64.8,55.0,26.62,8.43,3945.0,4.09,246.014,194.511,51.503,-76.461,0,25.0005,0
"56.5",276.1,10766.0,566.4,119.65,0.601,42.9,72.34,-46.87,1480.4,94.8,55.0,26.6,8.43,4833.9,4.1,358.727,284.502,74.225,-72.072,0,-83.7196,1
"56.6",277.15,10732.9,566.42,119.25,0.601,42.8,72.34,-46.54,1479.2,94.8,55.0,26.64,8.43,4852.9,4.05,359.614,284.511,75.103,-67.988,0,-79.5436,0
"56.7",276.83,10724.4,566.38,120.06,0.601,42.8,72.34,-46.66,1477.4,64.9,55.0,26.62,8.43,3931.3,4.05,246.53,194.559,51.971,-69.767,0,32.7071,0
"56.8",276.51,10764.3,566.43,120.72,0.601,43.1,72.34,-46.77,1480.0,64.8,55.0,26.65,8.43,3953.2,4.08,246.153,194.523,51.63,-71.324,0,31.7608,0
"56.9",276.04,10688.0,566.43,120.11,0.601,43.0,72.34,-46.87,1482.1,64.9,55.0,26.58,8.43,3942.1,4.21,244.729,194.571,50.158,-72.923,0,30.3986,0
"57.0",275.71,10710.7,566.49,120.8,0.601,43.2,72.34,-46.98,1478.4,64.9,55.0,26.64,8.43,3941.7,4.07,246.375,194.616,51.759,-74.41,0,27.5222,0
"57.1",275.32,10808.6,566.48,120.38,0.601,42.9,72.34,-47.07,1478.8,64.9,55.0,26.62,8.43,3963.3,4.12,245.775,194.583,51.192,-75.648,0,25.9695,0
"57.2",274.97,10773.7,566.48,120.58,0.601,42.7,72.34,-47.17,1479.1,64.9,55.0,26.57,8.43,3940.9,4.06,246.458,194.589,51.869,-77.044,0,23.6471,0
"57.3",276.1,10750.2,566.45,120.58,0.601,43.0,72.34,-46.8,1480.0,94.9,55.0,26.55,8.43,4847.6,3.99,360.811,284.628,76.183,-72.443,0,-85.1773,1
"57.4",277.07,10749.0,566.45,121.05,0.601,43.0,72.34,-46.58,1480.8,94.9,55.0,26.63,8.43,4832.7,4.16,357.966,284.697,73.269,-68.5,0,-76.7187,0
"57.5",276.67,10731.3,566.49,119.92,0.601,42.9,72.34,-46.69,1480.8,64.9,55.0,26.64,8.43,3957.4,4.07,246.544,194.739,51.805,-70.474,0,31.6404,0
"57.6",276.25,10699.2,566.5,120.17,0.601,43.4,72.34,-46.8,1478.7,64.9,55.0,26.63,8.43,3944.8,4.12,245.969,194.754,51.215,-71.574,0,30.848,0
"57.7",275.84,10705.5,566.38,119.66,0.601,43.2,72.35,-46.91,1480.1,64.9,55.0,26.63,8.43,3946.7,4.04,246.96,194.796,52.164,-73.236,0,27.1623,0
"57.8",275.46,10718.6,566.52,119.31,0.601,43.0,72.35,-47.01,1478.8,64.9,55.0,26.65,8.43,3952.8,4.15,245.71,194.814,50.896,-74.505,0,26.3165,0
"57.9",275.11,10740.9,566.45,119.67,0.601,43.5,72.35,-47.11,1481.4,64.9,55.0,26.62,8.43,3954.9,4.06,246.764,194.823,51.941,-75.811,0,23.867,0
"58.0",276.14,10774.3,566.39,120.39,0.601,43.4,72.35,-46.81,1481.0,95.0,55.0,26.59,8.43,4844.5,4.15,358.344,284.859,73.485,-71.473,0,-81.8907,1
"58.1",277.19,10709.8,566.42,119.73,0.601,43.1,72.35,-46.5,1481.0,95.0,55.0,26.63,8.44,4851.5,4.08,359.544,284.871,74.673,-67.62,0,-78.5501,0
"58.2",276.92,10746.5,566.46,119.83,0.601,43.0,72.35,-46.62,1479.9,65.0,55.0,26.62,8.44,3957.9,4.09,246.467,194.865,51.602,-69.207,0,33.2273,0
"58.3",276.57,10723.5,566.47,120.2,0.601,42.8,72.35,-46.73,1478.8,65.0,55.0,26.62,8.43,3934.2,4.15,245.818,194.916,50.902,-70.806,0,32.1903,0
"58.4",276.27,10689.1,566.34,121.88,0.601,42.6,72.35,-46.84,1479.0,65.0,55.0,26.6,8.43,3962.3,4.03,247.207,194.886,52.321,-72.498,0,30.3727,0
"58.5",275.85,10710.8,566.47,120.61,0.601,43.1,72.35,-46.94,1480.8,65.0,55.0,26.6,8.43,3953.9,4.09,246.523,194.913,51.61,-74.103,0,27.6645,0
"58.6",275.51,10695.6,566.53,120.56,0.601,42.7,72.35,-47.04,1479.9,65.0,55.0,26.67,8.43,3969.1,3.99,247.725,194.907,52.818,-75.035,0,25.0322,0
"58.7",276.46,10726.1,566.37,120.02,0.601,42.7,72.35,-46.71,1480.2,95.0,55.0,26.6,8.44,4866.5,4.08,359.6,284.904,74.696,-70.863,0,-82.4908,1
"58.8",277.37,10731.7,566.52,120.06,0.601,42.8,72.35,-46.35,1480.4,95.0,55.0,26.63,8.44,4836.9,3.96,361.746,284.952,76.794,-66.843,0,-79.3165,0
"58.9",277.06,10738.1,566.39,120.62,0.601,43.1,72.35,-46.47,1478.9,65.0,55.0,26.64,8.44,3957.7,4.03,247.262,194.934,52.328,-68.482,0,34.2371,0
"59.0",276.74,10755.9,566.49,121.32,0.601,43.4,72.35,-46.58,1480.6,65.0,55.0,26.63,8.44,3956.5,4.05,247.056,194.961,52.095,-70.356,0,32.8294,0
"59.1",276.35,10729.3,566.42,118.68,0.601,42.6,72.35,-46.69,1480.4,65.0,55.0,26.58,8.44,3955.2,4.13,246.063,194.913,51.15,-71.698,0,29.3436,0
"59.2",276.12,10763.2,566.46,120.34,0.601,43.0,72.36,-46.8,1479.9,65.0,55.0,26.61,8.43,3941.1,4.01,247.536,194.973,52.563,-73.207,0,27.6741,0
"59.3",275.78,10733.5,566.49,120.07,0.601,42.4,72.36,-46.91,1480.9,65.0,55.0,26.6,8.43,3954.6,4.03,247.278,194.949,52.329,-74.489,0,25.9419,0
"59.4",275.42,10761.1,566.41,119.99,0.601,42.7,72.36,-47.01,1479.5,65.0,55.0,26.59,8.43,3970.2,3.97,248.141,195.042,53.099,-75.628,0,23.3947,0
"59.5",276.46,10710.4,566.43,120.13,0.601,43.3,72.36,-46.63,1480.8,95.0,55.0,26.65,8.44,4834.3,3.99,361.263,285.0,76.263,-71.287,0,-84.3907,1
"59.6",277.56,10735.9,566.5,120.45,0.601,42.7,72.36,-46.37,1480.9,95.0,55.0,26.6,8.44,4844.7,4.1,359.338,284.985,74.353,-67.629,0,-77.1164,0
"59.7",277.24,10697.2,566.42,120.37,0.601,42.9,72.36,-46.48,1480.5,65.0,55.0,26.62,8.44,3931.8,4.02,247.346,194.925,52.421,-69.235,0,33.3116,0
"59.8",276.79,10718.3,566.43,119.74,0.601,42.5,72.36,-46.6,1480.1,65.0,55.0,26.59,8.44,3951.4,4.12,246.192,194.928,51.264,-70.765,0,31.7386,0
"59.9",276.39,10726.7,566.41,120.33,0.601,43.6,72.36,-46.71,1480.7,65.0,55.0,26.63,8.44,3962.1,3.97,247.919,194.871,53.048,-72.407,0,28.4429,0
